CustomerID,Date,LoB,Channel,Product,SalesQty,SalesAmount,CustomerSegment,CostPerUnit,TotalCost
C184,2024-04-26,Banking,Branch,SavingsPro,7,3759,Corporate,1216,8512
C032,2024-08-06,Banking,Online,LoanX,12,9684,SME,1244,14928
C007,2024-07-13,Investment,Branch,EquityMax,19,17936,Individual,1113,21147
C108,2023-07-22,Investment,Online,BondSafe,1,584,Corporate,758,758
C007,2023-05-12,Banking,Online,SavingsPro,7,23632,Corporate,1216,8512
C252,2023-04-04,Insurance,Branch,HealthPlus,14,14042,Corporate,1493,20902
C194,2023-07-05,Insurance,Branch,LifeSecure,3,7998,Individual,1362,4086
C014,2023-11-21,Banking,Branch,CreditLine,9,30717,Individual,1340,12060
C020,2025-01-28,Investment,Branch,BondSafe,17,29155,SME,758,12886
C286,2025-01-22,Banking,Online,CreditLine,13,10985,Corporate,1340,17420
C165,2024-05-05,Investment,Branch,GrowthFund,1,3926,Individual,1077,1077
C033,2023-11-07,Investment,Branch,BondSafe,5,8575,Corporate,758,3790
C047,2023-07-29,Banking,Branch,LoanX,2,3252,SME,1244,2488
C276,2023-02-23,Insurance,Branch,HealthPlus,17,46053,Corporate,1493,25381
C142,2023-09-22,Investment,Agent,GrowthFund,11,39974,Corporate,1077,11847
C249,2023-10-11,Banking,Agent,CreditLine,20,15760,Individual,1340,26800
C246,2024-07-12,Banking,Branch,CreditLine,16,41424,Individual,1340,21440
C040,2023-06-01,Investment,Agent,EquityMax,11,23133,SME,1113,12243
C089,2023-08-07,Insurance,Agent,TravelCare,16,28736,Corporate,758,12128
C174,2024-11-30,Insurance,Agent,HealthPlus,2,1816,SME,1493,2986
C156,2025-03-28,Banking,Online,CreditLine,6,13008,Individual,1340,8040
C033,2023-03-12,Insurance,Online,LifeSecure,9,28224,SME,1362,12258
C156,2024-09-10,Investment,Branch,GrowthFund,4,10304,Individual,1077,4308
C204,2024-12-14,Insurance,Branch,HealthPlus,4,4460,Individual,1493,5972
C227,2025-06-03,Banking,Online,SavingsPro,2,1254,Corporate,1216,2432
C166,2024-06-26,Banking,Agent,CreditLine,8,22256,SME,1340,10720
C170,2025-05-13,Investment,Online,EquityMax,19,38152,SME,1113,21147
C184,2024-03-29,Banking,Branch,SavingsPro,17,21658,Corporate,1216,20672
C134,2023-10-10,Banking,Online,LoanX,8,10688,SME,1244,9952
C124,2024-01-13,Insurance,Online,LifeSecure,19,64714,Corporate,1362,25878
C121,2024-07-18,Investment,Online,EquityMax,11,8173,SME,1113,12243
C072,2025-05-06,Insurance,Agent,HealthPlus,3,3819,Corporate,1493,4479
C058,2024-11-10,Banking,Branch,LoanX,1,1674,Corporate,1244,1244
C189,2024-11-21,Banking,Agent,LoanX,13,21151,Corporate,1244,16172
C081,2024-06-04,Banking,Branch,LoanX,8,25976,SME,1244,9952
C070,2025-05-09,Insurance,Online,LifeSecure,19,42218,Individual,1362,25878
C032,2024-11-27,Insurance,Agent,HealthPlus,11,6215,Individual,1493,16423
C158,2025-05-16,Banking,Branch,SavingsPro,18,19800,Individual,1216,21888
C234,2024-10-23,Insurance,Online,HealthPlus,6,13236,SME,1493,8958
C122,2023-05-26,Banking,Branch,SavingsPro,6,8142,SME,1216,7296
C146,2024-05-20,Banking,Agent,CreditLine,2,7022,Corporate,1340,2680
C016,2023-04-03,Investment,Branch,BondSafe,13,10387,SME,758,9854
C047,2024-11-02,Banking,Branch,SavingsPro,11,14608,Individual,1216,13376
C036,2023-03-27,Insurance,Agent,HealthPlus,11,24695,Individual,1493,16423
C271,2025-04-01,Banking,Agent,LoanX,3,10107,Corporate,1244,3732
C124,2023-07-09,Insurance,Branch,TravelCare,10,39230,SME,758,7580
C220,2025-06-01,Banking,Branch,SavingsPro,17,55182,Individual,1216,20672
C272,2023-02-18,Investment,Online,GrowthFund,14,38780,SME,1077,15078
C019,2023-03-06,Insurance,Agent,TravelCare,1,3575,SME,758,758
C261,2025-04-09,Investment,Branch,GrowthFund,11,37180,Individual,1077,11847
C084,2024-09-21,Insurance,Online,HealthPlus,4,13152,Individual,1493,5972
C113,2024-07-09,Investment,Branch,EquityMax,17,29597,Corporate,1113,18921
C067,2024-05-05,Insurance,Online,LifeSecure,7,8225,Individual,1362,9534
C123,2024-09-13,Investment,Online,BondSafe,9,10116,Corporate,758,6822
C030,2024-06-06,Investment,Agent,EquityMax,9,16875,SME,1113,10017
C202,2023-08-10,Banking,Agent,SavingsPro,6,4902,Individual,1216,7296
C045,2023-06-05,Banking,Online,SavingsPro,5,16995,Corporate,1216,6080
C070,2023-06-23,Investment,Branch,BondSafe,19,31141,Corporate,758,14402
C233,2025-04-08,Investment,Branch,GrowthFund,4,14876,Individual,1077,4308
C165,2025-05-13,Investment,Branch,BondSafe,17,56729,Individual,758,12886
C129,2024-04-08,Insurance,Agent,LifeSecure,14,35112,SME,1362,19068
C264,2023-12-23,Banking,Online,LoanX,5,14365,Individual,1244,6220
C129,2024-04-25,Insurance,Agent,TravelCare,13,50778,Individual,758,9854
C177,2024-05-09,Banking,Online,CreditLine,20,73400,Individual,1340,26800
C231,2024-09-26,Banking,Online,CreditLine,9,12528,Corporate,1340,12060
C209,2024-02-05,Insurance,Online,LifeSecure,16,40848,Individual,1362,21792
C280,2024-12-15,Insurance,Branch,HealthPlus,2,7708,Corporate,1493,2986
C288,2023-09-05,Insurance,Online,LifeSecure,13,22698,Individual,1362,17706
C039,2024-12-28,Banking,Agent,SavingsPro,6,12018,Corporate,1216,7296
C261,2023-04-12,Investment,Branch,EquityMax,15,30360,SME,1113,16695
C235,2023-05-17,Investment,Online,BondSafe,11,27577,Corporate,758,8338
C125,2024-02-05,Banking,Agent,CreditLine,19,66405,Corporate,1340,25460
C185,2023-04-04,Insurance,Branch,TravelCare,2,1000,Individual,758,1516
C178,2024-04-01,Banking,Online,SavingsPro,13,34658,SME,1216,15808
C007,2023-04-18,Banking,Online,LoanX,9,25137,Individual,1244,11196
C225,2025-04-26,Banking,Agent,CreditLine,11,24684,SME,1340,14740
C174,2023-12-30,Banking,Branch,SavingsPro,5,9180,Corporate,1216,6080
C144,2024-04-25,Insurance,Branch,HealthPlus,17,17425,Individual,1493,25381
C071,2023-12-08,Investment,Online,GrowthFund,12,19728,SME,1077,12924
C214,2025-05-31,Investment,Online,BondSafe,14,12432,Corporate,758,10612
C153,2024-02-06,Insurance,Online,LifeSecure,18,70218,SME,1362,24516
C028,2023-12-27,Banking,Online,LoanX,16,32896,Corporate,1244,19904
C245,2023-09-05,Insurance,Branch,TravelCare,3,4338,SME,758,2274
C065,2024-07-22,Investment,Agent,BondSafe,14,8680,Corporate,758,10612
C128,2023-05-23,Insurance,Branch,HealthPlus,17,37451,SME,1493,25381
C164,2024-06-23,Insurance,Online,TravelCare,11,39699,SME,758,8338
C173,2024-10-17,Banking,Branch,LoanX,10,7860,Corporate,1244,12440
C146,2025-03-17,Banking,Branch,LoanX,11,17039,SME,1244,13684
C281,2025-05-15,Insurance,Branch,TravelCare,19,39710,Corporate,758,14402
C006,2023-07-18,Investment,Agent,GrowthFund,17,54672,Individual,1077,18309
C110,2024-08-31,Banking,Branch,CreditLine,5,16095,Individual,1340,6700
C095,2023-08-22,Banking,Online,SavingsPro,11,41063,Individual,1216,13376
C269,2024-02-15,Banking,Agent,SavingsPro,17,61761,SME,1216,20672
C137,2025-01-17,Investment,Online,GrowthFund,12,21708,SME,1077,12924
C145,2023-02-23,Banking,Agent,SavingsPro,13,45903,SME,1216,15808
C291,2023-06-10,Investment,Agent,BondSafe,13,43186,Individual,758,9854
C261,2024-08-20,Banking,Branch,SavingsPro,14,12810,Individual,1216,17024
C276,2024-06-17,Investment,Branch,GrowthFund,5,15450,SME,1077,5385
C172,2023-11-09,Banking,Online,SavingsPro,9,23292,SME,1216,10944
C059,2023-04-06,Insurance,Agent,HealthPlus,14,11732,Individual,1493,20902
C197,2023-01-05,Banking,Branch,SavingsPro,16,17312,Individual,1216,19456
C279,2024-12-21,Investment,Branch,GrowthFund,13,32643,SME,1077,14001
C138,2023-05-31,Banking,Branch,LoanX,15,34950,Corporate,1244,18660
C248,2024-04-10,Investment,Branch,GrowthFund,16,54736,Corporate,1077,17232
C123,2023-01-10,Banking,Branch,CreditLine,6,4878,Corporate,1340,8040
C187,2024-08-01,Insurance,Branch,HealthPlus,13,44122,SME,1493,19409
C148,2023-11-13,Banking,Branch,SavingsPro,18,46368,SME,1216,21888
C186,2024-09-17,Banking,Branch,SavingsPro,1,3033,Individual,1216,1216
C262,2023-10-23,Insurance,Agent,TravelCare,10,25240,SME,758,7580
C266,2024-05-01,Banking,Online,CreditLine,6,3054,Corporate,1340,8040
C235,2024-08-05,Insurance,Branch,TravelCare,16,41248,Corporate,758,12128
C012,2024-07-24,Banking,Branch,CreditLine,10,25220,Individual,1340,13400
C049,2023-09-07,Insurance,Online,HealthPlus,11,25718,SME,1493,16423
C274,2023-07-05,Investment,Agent,EquityMax,13,31707,Individual,1113,14469
C019,2024-04-14,Banking,Online,LoanX,1,3096,Corporate,1244,1244
C072,2024-02-26,Investment,Branch,BondSafe,14,41342,Individual,758,10612
C221,2023-06-27,Banking,Online,LoanX,3,1902,SME,1244,3732
C205,2024-01-26,Insurance,Branch,LifeSecure,17,47260,Corporate,1362,23154
C166,2023-05-30,Insurance,Agent,LifeSecure,12,10932,SME,1362,16344
C074,2025-03-11,Banking,Branch,CreditLine,20,58620,SME,1340,26800
C260,2025-06-13,Insurance,Online,TravelCare,11,35805,SME,758,8338
C267,2024-01-20,Insurance,Branch,LifeSecure,9,15210,Individual,1362,12258
C292,2024-10-15,Investment,Agent,EquityMax,2,5730,Individual,1113,2226
C284,2024-11-10,Investment,Online,GrowthFund,10,24580,SME,1077,10770
C290,2024-09-09,Investment,Branch,GrowthFund,3,4794,Corporate,1077,3231
C175,2023-04-20,Insurance,Online,TravelCare,3,11157,SME,758,2274
C188,2024-05-17,Investment,Agent,EquityMax,9,21726,Individual,1113,10017
C089,2023-12-09,Investment,Branch,GrowthFund,15,54000,SME,1077,16155
C166,2025-03-11,Investment,Online,BondSafe,4,15748,Individual,758,3032
C218,2024-01-16,Banking,Branch,SavingsPro,3,9057,Corporate,1216,3648
C206,2023-04-06,Investment,Agent,GrowthFund,5,13745,SME,1077,5385
C179,2025-05-09,Banking,Branch,CreditLine,20,58520,SME,1340,26800
C245,2024-02-09,Insurance,Branch,LifeSecure,16,18224,SME,1362,21792
C139,2024-10-26,Insurance,Branch,LifeSecure,15,59355,SME,1362,20430
C160,2023-07-10,Investment,Branch,EquityMax,12,26328,Individual,1113,13356
C149,2024-07-13,Investment,Branch,EquityMax,1,1392,Corporate,1113,1113
C224,2023-11-13,Investment,Online,EquityMax,8,26960,SME,1113,8904
C261,2024-04-29,Insurance,Online,LifeSecure,1,3268,Corporate,1362,1362
C128,2025-02-17,Investment,Online,BondSafe,16,33120,SME,758,12128
C296,2023-12-29,Banking,Branch,LoanX,4,14532,Corporate,1244,4976
C281,2025-05-06,Insurance,Branch,HealthPlus,4,15060,Corporate,1493,5972
C211,2024-07-05,Banking,Online,LoanX,12,15648,SME,1244,14928
C117,2024-06-13,Banking,Agent,LoanX,10,35230,Individual,1244,12440
C132,2025-04-15,Investment,Online,BondSafe,9,20907,Corporate,758,6822
C113,2024-05-03,Banking,Agent,CreditLine,2,1508,Individual,1340,2680
C056,2025-04-14,Banking,Agent,CreditLine,15,31980,Corporate,1340,20100
C010,2023-03-07,Insurance,Agent,HealthPlus,7,25004,Corporate,1493,10451
C045,2023-07-29,Insurance,Branch,TravelCare,17,42211,SME,758,12886
C287,2025-05-29,Banking,Branch,LoanX,13,42835,SME,1244,16172
C002,2024-04-04,Banking,Agent,CreditLine,18,53010,Individual,1340,24120
C124,2023-07-03,Insurance,Branch,TravelCare,8,9712,Individual,758,6064
C141,2023-09-18,Banking,Branch,SavingsPro,9,8442,Corporate,1216,10944
C032,2024-07-14,Banking,Agent,CreditLine,12,45864,Corporate,1340,16080
C296,2024-03-14,Insurance,Online,HealthPlus,3,3870,Corporate,1493,4479
C088,2024-12-05,Insurance,Online,LifeSecure,12,9816,Corporate,1362,16344
C167,2024-04-20,Banking,Agent,LoanX,19,14193,SME,1244,23636
C184,2023-09-18,Insurance,Branch,HealthPlus,8,6120,Individual,1493,11944
C169,2024-06-24,Banking,Agent,CreditLine,10,22000,Individual,1340,13400
C188,2025-06-03,Investment,Online,BondSafe,14,23198,Corporate,758,10612
C099,2024-07-22,Investment,Agent,EquityMax,4,13432,Individual,1113,4452
C224,2023-09-19,Banking,Online,CreditLine,14,7602,Individual,1340,18760
C209,2025-01-11,Insurance,Online,LifeSecure,12,24480,Individual,1362,16344
C076,2025-03-15,Insurance,Branch,HealthPlus,7,5782,Corporate,1493,10451
C113,2024-04-18,Banking,Online,LoanX,12,24048,Corporate,1244,14928
C244,2024-10-18,Investment,Agent,GrowthFund,7,10423,SME,1077,7539
C162,2023-04-22,Investment,Online,EquityMax,16,58320,SME,1113,17808
C091,2024-08-18,Banking,Agent,SavingsPro,11,33506,SME,1216,13376
C035,2025-03-21,Banking,Branch,LoanX,14,16800,Individual,1244,17416
C007,2023-10-09,Banking,Branch,SavingsPro,16,53632,Individual,1216,19456
C288,2023-10-14,Investment,Branch,GrowthFund,5,7630,Individual,1077,5385
C224,2024-12-05,Banking,Branch,SavingsPro,15,28305,Individual,1216,18240
C248,2023-12-31,Investment,Agent,BondSafe,14,27860,Individual,758,10612
C290,2024-01-28,Banking,Agent,CreditLine,1,2174,SME,1340,1340
C077,2023-02-20,Investment,Online,EquityMax,2,1336,Corporate,1113,2226
C222,2023-01-09,Investment,Agent,BondSafe,9,22410,Individual,758,6822
C290,2023-03-18,Investment,Branch,EquityMax,4,14296,Individual,1113,4452
C222,2023-09-30,Investment,Online,EquityMax,18,64566,SME,1113,20034
C004,2025-05-08,Investment,Online,EquityMax,14,42938,SME,1113,15582
C036,2023-11-03,Insurance,Branch,HealthPlus,16,26864,Individual,1493,23888
C254,2024-02-16,Investment,Online,GrowthFund,7,9233,Individual,1077,7539
C014,2024-09-24,Banking,Branch,LoanX,20,34760,SME,1244,24880
C192,2024-07-28,Insurance,Online,HealthPlus,16,17952,Corporate,1493,23888
C091,2023-03-21,Insurance,Branch,LifeSecure,2,4238,Corporate,1362,2724
C242,2024-03-07,Banking,Branch,SavingsPro,13,29185,Individual,1216,15808
C146,2023-10-10,Insurance,Online,LifeSecure,8,7192,SME,1362,10896
C034,2023-02-24,Investment,Online,GrowthFund,1,2407,Corporate,1077,1077
C104,2025-04-15,Insurance,Branch,HealthPlus,16,25552,Corporate,1493,23888
C098,2024-03-10,Insurance,Online,TravelCare,2,6420,Corporate,758,1516
C038,2025-05-11,Investment,Agent,EquityMax,5,17520,Corporate,1113,5565
C040,2025-05-19,Investment,Agent,BondSafe,19,17214,SME,758,14402
C107,2024-09-08,Investment,Branch,GrowthFund,1,740,Individual,1077,1077
C187,2023-09-01,Banking,Agent,SavingsPro,13,47008,Individual,1216,15808
C127,2024-12-09,Insurance,Branch,TravelCare,2,4272,SME,758,1516
C140,2023-08-22,Insurance,Branch,HealthPlus,8,5752,Corporate,1493,11944
C238,2024-09-19,Banking,Agent,CreditLine,2,3502,Corporate,1340,2680
C197,2024-09-01,Banking,Agent,SavingsPro,1,753,Individual,1216,1216
C177,2024-04-25,Banking,Online,LoanX,2,1946,SME,1244,2488
C012,2023-08-03,Investment,Online,BondSafe,9,19440,Individual,758,6822
C150,2024-07-20,Banking,Agent,SavingsPro,15,17565,Corporate,1216,18240
C227,2023-08-14,Banking,Branch,LoanX,13,13195,Corporate,1244,16172
C170,2024-07-08,Insurance,Branch,HealthPlus,12,6372,SME,1493,17916
C291,2023-10-16,Investment,Agent,BondSafe,8,28704,Individual,758,6064
C271,2023-08-15,Investment,Online,EquityMax,2,6498,SME,1113,2226
C111,2025-01-04,Insurance,Online,TravelCare,15,7995,Individual,758,11370
C250,2023-03-16,Banking,Agent,SavingsPro,2,6296,Corporate,1216,2432
C093,2024-04-10,Investment,Online,BondSafe,7,5999,SME,758,5306
C007,2025-03-27,Banking,Branch,LoanX,3,9486,Corporate,1244,3732
C090,2024-03-30,Banking,Agent,CreditLine,14,21042,Individual,1340,18760
C015,2025-03-10,Insurance,Agent,LifeSecure,2,1204,Corporate,1362,2724
C234,2023-07-24,Insurance,Online,HealthPlus,15,22005,SME,1493,22395
C174,2024-04-15,Insurance,Branch,HealthPlus,15,45615,Individual,1493,22395
C120,2024-11-01,Investment,Online,EquityMax,5,6590,Individual,1113,5565
C076,2025-06-08,Banking,Branch,LoanX,12,14256,SME,1244,14928
C084,2024-12-28,Banking,Agent,LoanX,3,10419,SME,1244,3732
C147,2024-07-08,Banking,Branch,SavingsPro,9,8352,Individual,1216,10944
C076,2024-04-09,Insurance,Online,TravelCare,9,19584,SME,758,6822
C020,2024-10-11,Investment,Agent,GrowthFund,3,3810,Individual,1077,3231
C141,2024-02-03,Investment,Branch,EquityMax,19,33820,Corporate,1113,21147
C096,2024-03-18,Insurance,Agent,TravelCare,19,59299,Corporate,758,14402
C026,2024-02-13,Investment,Online,GrowthFund,12,39612,SME,1077,12924
C004,2025-01-24,Insurance,Online,LifeSecure,4,15160,Individual,1362,5448
C022,2024-02-03,Banking,Agent,LoanX,6,13632,Corporate,1244,7464
C230,2024-01-01,Banking,Branch,LoanX,11,22792,Corporate,1244,13684
C172,2023-01-31,Banking,Online,LoanX,3,11682,Corporate,1244,3732
C144,2023-10-20,Insurance,Online,LifeSecure,8,22704,SME,1362,10896
C180,2024-02-15,Banking,Online,SavingsPro,15,55845,Corporate,1216,18240
C229,2023-12-25,Insurance,Branch,HealthPlus,8,10752,Individual,1493,11944
C190,2025-05-18,Banking,Online,SavingsPro,20,55860,Individual,1216,24320
C237,2025-05-03,Insurance,Branch,TravelCare,10,5530,Corporate,758,7580
C229,2024-03-11,Banking,Branch,SavingsPro,3,6834,Individual,1216,3648
C298,2024-03-08,Insurance,Branch,TravelCare,14,21000,Corporate,758,10612
C191,2024-05-16,Insurance,Online,TravelCare,12,42504,SME,758,9096
C137,2024-02-08,Insurance,Agent,LifeSecure,18,66906,Individual,1362,24516
C052,2024-10-25,Banking,Branch,SavingsPro,4,13504,Individual,1216,4864
C116,2024-01-09,Insurance,Agent,LifeSecure,2,7218,SME,1362,2724
C048,2025-04-28,Investment,Branch,EquityMax,20,19280,Corporate,1113,22260
C231,2025-02-24,Banking,Online,CreditLine,9,30231,Individual,1340,12060
C155,2024-07-09,Insurance,Branch,HealthPlus,6,10794,SME,1493,8958
C271,2025-02-13,Investment,Branch,EquityMax,19,50179,SME,1113,21147
C229,2024-10-12,Investment,Branch,GrowthFund,16,38864,SME,1077,17232
C105,2023-01-13,Investment,Online,BondSafe,12,20076,SME,758,9096
C200,2023-06-17,Banking,Branch,SavingsPro,3,11934,Corporate,1216,3648
C040,2023-07-28,Investment,Online,EquityMax,20,64380,SME,1113,22260
C069,2023-01-15,Banking,Online,LoanX,7,9044,Individual,1244,8708
C177,2023-10-10,Investment,Agent,BondSafe,14,42756,Individual,758,10612
C103,2024-11-18,Insurance,Branch,TravelCare,2,6336,Corporate,758,1516
C293,2023-11-18,Banking,Branch,SavingsPro,17,53516,Corporate,1216,20672
C290,2024-06-27,Insurance,Branch,TravelCare,2,3740,SME,758,1516
C177,2024-01-02,Investment,Online,GrowthFund,7,18214,SME,1077,7539
C058,2023-11-25,Insurance,Branch,TravelCare,15,12660,Corporate,758,11370
C036,2023-05-19,Investment,Agent,EquityMax,6,12468,Individual,1113,6678
C125,2023-04-06,Insurance,Online,LifeSecure,16,22208,SME,1362,21792
C274,2023-09-01,Banking,Agent,LoanX,6,8268,Individual,1244,7464
C262,2025-04-04,Banking,Agent,CreditLine,13,14118,SME,1340,17420
C137,2024-02-25,Investment,Agent,BondSafe,4,6956,SME,758,3032
C056,2024-05-10,Insurance,Branch,HealthPlus,14,20384,Individual,1493,20902
C249,2024-12-16,Investment,Agent,BondSafe,20,51180,Corporate,758,15160
C247,2023-10-05,Insurance,Agent,TravelCare,10,12550,Corporate,758,7580
C143,2023-10-13,Insurance,Branch,HealthPlus,8,21712,Corporate,1493,11944
C268,2023-04-12,Insurance,Agent,LifeSecure,7,19159,SME,1362,9534
C186,2024-04-19,Insurance,Branch,LifeSecure,11,33055,Corporate,1362,14982
C299,2024-10-24,Investment,Online,GrowthFund,15,47175,SME,1077,16155
C021,2024-08-19,Insurance,Online,TravelCare,9,23805,Corporate,758,6822
C011,2023-11-10,Banking,Branch,LoanX,12,28656,Corporate,1244,14928
C264,2023-07-03,Insurance,Branch,HealthPlus,15,10590,Individual,1493,22395
C207,2024-10-23,Investment,Agent,EquityMax,4,9788,Corporate,1113,4452
C074,2023-06-11,Insurance,Online,LifeSecure,8,12464,Corporate,1362,10896
C270,2024-10-31,Insurance,Branch,LifeSecure,18,52416,Individual,1362,24516
C150,2023-11-20,Investment,Online,EquityMax,19,46170,SME,1113,21147
C009,2025-05-14,Banking,Branch,CreditLine,18,36396,Corporate,1340,24120
C089,2024-04-04,Insurance,Branch,TravelCare,3,9294,Individual,758,2274
C074,2025-04-07,Investment,Online,EquityMax,10,13630,Corporate,1113,11130
C095,2023-07-21,Investment,Agent,BondSafe,11,27995,SME,758,8338
C091,2023-10-19,Banking,Branch,SavingsPro,9,31311,Corporate,1216,10944
C154,2025-03-02,Investment,Agent,GrowthFund,14,50442,Individual,1077,15078
C278,2023-08-02,Banking,Agent,CreditLine,4,2108,Individual,1340,5360
C222,2025-05-01,Banking,Branch,SavingsPro,7,4907,Individual,1216,8512
C021,2023-03-10,Banking,Agent,SavingsPro,11,13024,Individual,1216,13376
C258,2024-06-08,Investment,Online,EquityMax,20,42240,Individual,1113,22260
C261,2024-11-19,Investment,Branch,EquityMax,6,15204,Individual,1113,6678
C257,2024-08-15,Insurance,Agent,TravelCare,3,2343,SME,758,2274
C215,2024-06-04,Investment,Agent,EquityMax,20,36300,Individual,1113,22260
C053,2023-07-26,Insurance,Agent,LifeSecure,12,25800,Corporate,1362,16344
C098,2024-12-26,Banking,Agent,LoanX,14,50778,Corporate,1244,17416
C108,2023-04-11,Banking,Online,LoanX,8,15312,Corporate,1244,9952
C147,2024-05-20,Investment,Branch,EquityMax,4,5860,Corporate,1113,4452
C241,2024-01-28,Banking,Online,SavingsPro,6,10314,Individual,1216,7296
C039,2024-01-01,Investment,Branch,BondSafe,5,16310,SME,758,3790
C041,2024-10-13,Banking,Online,SavingsPro,3,5235,Individual,1216,3648
C042,2023-12-22,Investment,Online,EquityMax,4,10888,Corporate,1113,4452
C236,2023-12-28,Insurance,Online,HealthPlus,3,9966,Corporate,1493,4479
C125,2025-04-22,Investment,Agent,GrowthFund,19,20596,SME,1077,20463
C279,2023-08-11,Insurance,Agent,LifeSecure,20,26360,Individual,1362,27240
